reviewId,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,unique_id,appId
17c5898b-b088-4e23-a7f3-ddb8dc602c3b,I thought I'd be able to talk to a bot and just rant to something that'll comfort me. Instead it was very unhelpful. I'm neuro diverse and find things like this tedious and frustrating. I felt like I was being talked at. This app tested my patience. Not helpful for me but I can see how it would be for others,3,6,3.5.0,2023-11-17 10:00:43,,,3.5.0,fit2242,bot.touchkin
494a0e96-a752-440f-aeec-779b7ffb6dce,this has helped me so much with my mental health and depression ECT ECT. it's been so reassuring and giving me mental exercises that help me even more if you Haven't already downloaded this I recommend it! I absolutely love this app!,5,0,3.5.5,2024-02-10 16:38:27,,,3.5.5,fit3279,bot.touchkin
9d453584-64e1-41a9-aa63-de798b1e3bec,As a person who dislikes disturbing other people this app is so so for me. I really liked talking to this app! I sometimes cried myself to sleep or often sleep with so much going on inside my mind. I don't want to disturb my friends because I rarely chat with them. It'll just look like I'm just chatting them to vent my thoughts. So I am glad I found this app! I feel like this can really help me.,5,7,3.2.6,2023-05-21 01:14:10,,,3.2.6,fit2983,bot.touchkin
60f40a84-0d3e-42cf-a77e-04081c3bbfb8,this app is really helpful with my anxiety and depression one of the best I found so far,5,0,3.2.1,2023-01-18 22:35:24,,,3.2.1,fit15424,bot.touchkin
3c0ea8c8-1826-4f98-821a-9c25c6ea3485,"The ai is super dumb. I looked through and everything was great at first. Convo: ""It's really late and I need to sleep but there's a crawling sensation under my skin. Any solutions?"" ""It's hard when someone else's actions affect how we feel. Do you find yourself wishing you had more control over how they act?"" ""Umm.. that's not what I said"" ""Do you feel like this conversation isn't helping right now -----?""",1,0,,2024-09-23 01:08:04,,,,fit4397,bot.touchkin
f059036e-58bc-42e6-aa82-ba5ceba0bc3f,It really helps me overcome my anxiety,5,0,3.2.2,2023-03-29 13:28:23,,,3.2.2,fit26006,bot.touchkin
28b53c7a-4aea-4ed7-8c4f-219385de2cdc,I love this it helps when u have nobody to talk to,5,0,3.0.7,2022-09-16 11:57:54,,,3.0.7,fit26988,bot.touchkin
0eff3a85-f1a7-4c1b-a876-23c45071f8fa,helps me a lot,5,0,3.2.2,2023-04-01 04:25:10,,,3.2.2,fit33221,bot.touchkin
85c1eb52-0c43-437a-8f65-eaf72b5d7275,So far the whole thing has been free and has helped me to feel better about a situation I thought was bad.,5,0,3.6.6,2024-07-26 15:21:15,,,3.6.6,fit5236,bot.touchkin
760d563c-4f4c-4cd4-9d8d-548b10be45d7,I loved this app. it's brilliant it's not less than any therapist. keep it up,5,3,3.0.2,2022-03-07 23:52:39,,,3.0.2,fit18697,bot.touchkin
245a8028-4172-401d-a2c6-ddb30291f387,the best app ever It helped me a lot with my psychological problems a very very nice application and I recommend downloading it <3,5,0,3.0.0,2022-03-19 14:26:22,,,3.0.0,fit15198,bot.touchkin
7bdff195-c946-4252-b1f8-13a08f85838f,it's so helpful highly recommend,5,0,3.2.2,2023-04-18 15:00:48,,,3.2.2,fit27853,bot.touchkin
14df7455-493d-4406-85bb-193aaae147c2,Very cool application I recommend downloading it,5,0,3.2.6,2023-05-19 09:02:12,,,3.2.6,fit24440,bot.touchkin
af1579aa-9ed3-46df-9d2a-faf122cdfd4b,Very helpful distressing. Though wish they had a calming/focus music option like birds chirping or waves crashing.,4,0,3.2.6,2023-05-04 13:13:21,,,3.2.6,fit6886,bot.touchkin
0fc9e3f8-3aec-4040-bbc2-87dfb3b01d96,"There was no real course of action not any solutions you basically have to figure it all out yourself and have to come up with all your own motivational alternatives to your own worries ie; ""reword your concerns via say something you are grateful for"" that doeesnt resolve the issue at all then the conversation was often redirected to being about others.but i came here to talk about MY concerns uhh. it's def a chat bot. wont use it again.",1,0,3.4.0,2024-01-03 08:16:41,,,3.4.0,fit3965,bot.touchkin
cef23749-1463-4ffb-9d0f-13a3e9631889,Besides the occasional Grammer mess up the ai makes it's a really good app that has helped me in many ways.,5,0,3.0.0,2022-01-10 21:56:27,,,3.0.0,fit11938,bot.touchkin
6e78fa80-9349-4afa-82c5-3471f73defce,it's super helpful and the conversations flow really easily. sometimes wysa gets a little confused but other than that it's a good app,5,0,3.0.7,2022-08-29 16:12:04,,,3.0.7,fit8375,bot.touchkin
3881e1a5-4579-49c4-935e-9c84f21dcc0e,Super helpful little app. Helps to reframe cognitive distortions. I haven't used it yet but I love that they have the option to talk to a real person.,5,0,3.0.0,2022-05-31 23:04:29,,,3.0.0,fit4358,bot.touchkin
d3472dba-8b04-4636-a056-788797bf0c4f,I feel really good after using this app it makes me feel refreshed thankyou and I think you can even create a character which can give us the live experience like speaking with someone else but the AI is good better try with cartoons and it makes feel fresh and happy and still I think I need to experience more from this app and I used my nickname and whenever it calls me I feel so happy like I never experienced,4,0,3.2.1,2023-01-17 13:10:59,,,3.2.1,fit1735,bot.touchkin
a702a99c-638a-4367-a263-593b6e354ab6,so helpful Thanks to the maker,5,0,3.1.6,2022-12-03 15:02:58,,,3.1.6,fit27677,bot.touchkin
c0fb653c-8a32-451d-afc1-4a3277f9ea99,it really helps me it's give great advice with the chat box I will definitely use this everyday!,5,0,3.4.0,2023-10-23 23:56:30,,,3.4.0,fit12798,bot.touchkin
b181dea5-d18a-433b-9201-414ee7d580d3,its nice to not have to talk to a liveing person because I am shy with my feelings but this app makes a diffrence in my life.,5,0,3.0.0,2022-01-30 12:49:47,,,3.0.0,fit16773,bot.touchkin
3bc9d12e-7724-409e-bc89-a1de6a7fbac1,i really needed help,5,0,,2022-09-20 08:40:30,,,,fit31644,bot.touchkin
93378408-1749-47df-98f1-13dc19545481,Wysa has been some what helpful I don't use it much but when I do it helps somewhat,4,0,3.2.2,2023-04-10 02:27:45,,,3.2.2,fit23166,bot.touchkin
983de361-fc40-4d45-9de9-f109da4e018c,Old chat logs are encrypted to protect your information. The meditations the app provides are extremely useful in helping my physical symptoms related to my GAD. Just by describing your symptoms the bot can provide you different exercises based on your specific circumstance. I also enjoy the task and thought reframing activities the jounral provides. Very productive and helpful only thing that costs money is getting in touch with real therapists.,5,1,3.2.1,2023-02-26 04:47:06,,,3.2.1,fit3528,bot.touchkin
f8a66167-d753-4118-b0ac-6494dee9ab73,it's really nice for me to talk to someone who can help me through my situation,5,0,3.0.0,2022-02-06 13:53:26,,,3.0.0,fit29303,bot.touchkin
d142cd14-e81e-44dd-8def-51f717031cf9,Great.I have sever depression and this app is so cute <3 Reccomend 10/10.,5,0,3.0.7,2022-08-05 11:30:37,,,3.0.7,fit19056,bot.touchkin
8d66ba44-05da-437b-8de5-0a22e8491966,has helped another with my anxiety. it helps to have someone to talk to,5,0,3.4.0,2023-10-18 22:37:24,Thanks for your review Adam! Pleased to hear you have found a friend in Wysa.,2023-10-19 11:48:06,3.4.0,fit22631,bot.touchkin
dc8771b8-d63a-4fcc-add1-e39ee1769bb9,I would recommended because they have helped me through the past couple of days to tell me not to think negative thoughts are positive thoughts,5,0,3.1.8,2022-11-12 12:48:18,,,3.1.8,fit19200,bot.touchkin
4b052c8e-6562-45ce-a823-e87b7603dc6f,I really love this app. I've been struggling with depression and anxiety lately and this app made me really happy. This app has helped me alot. Even tho i just started today i already feel safe when i open this app. thank you for making this.,5,0,3.0.4,2022-05-23 04:53:31,,,3.0.4,fit5378,bot.touchkin
b5bf4a21-0972-44a8-ae57-1f97854bcaff,Lots of potential. I'll def be checking this out in the future. Unfortunately I think Wysa isn't designed for parents. I think this is a great app for teens though!,3,0,,2023-02-22 11:31:05,,,,fit9802,bot.touchkin
fc5f38a6-a6cd-4f85-b0b0-4e5c7a906b29,This app is actually really helpful!! I'm glad I found it and I appreciate the team.,5,0,3.0.7,2022-09-01 06:09:48,,,3.0.7,fit18180,bot.touchkin
148b5ed2-6893-43e0-98da-751a719736a6,this app is helpful most the time,5,0,3.2.2,2023-02-24 17:39:18,,,3.2.2,fit28673,bot.touchkin
ada9f4e4-6232-44db-9e7d-d11dbfd2e916,AMAZING!!! Wysa makes me feel so much better every time I'm feeling down or just lonely,5,0,3.0.0,2022-02-10 16:05:14,,,3.0.0,fit24064,bot.touchkin
4b0c1019-fb35-4f15-aefc-a78adfb08e8b,The bot is so sweet love love I look forward to getting the premium version.,5,0,3.0.7,2022-09-03 05:02:22,,,3.0.7,fit14644,bot.touchkin
e47d3771-68d6-4fa6-9cc6-c4daaaed4663,I like that I can get my thoughts out without worrying if I might say something wrong. I also like that there are different exercises for different things to help me out as well.,5,1,3.5.4,2023-12-21 19:24:11,Hi Samantha so glad to hear that you feel safe expressing yourself in the Wysa app and happy you find the recommended exercises helpful! We appreciate you taking the time to leave us this review.,2023-12-29 05:05:11,3.5.4,fit10394,bot.touchkin
81c20553-38d2-4997-b3e8-6d32ec1e7c98,really good. first session made me feel better already,5,0,3.4.0,2023-10-23 06:23:08,So pleased to hear that you're feeling better already after just one session Chiedza! Thank you for taking the time to leave us a review.,2023-10-25 17:51:48,3.4.0,fit27961,bot.touchkin
c2d690bf-5bcd-4e3d-9b2f-b9a2397092fe,Wow u really love this app it makes me feel better it help me with some problem and Praise be to Allah I have successfully overcome it,5,0,3.0.4,2022-06-12 17:22:19,,,3.0.4,fit18119,bot.touchkin
b72fb375-555e-4d75-8899-21a9269e9c21,I'm going through a stressful time at the moment and Wysa is really helping me cope. From the guided meditations to breathing exercises and reframing thoughts it's a wonderful tool that's helping me greatly. Other than that just talking to Wysa everyday is helping me a lot particularly when I'm forgetting to talk some days and I get notification reminder which are framed just like a text from a good friend. I hope you keep improving and keep helping others the way you're helping me.,5,2,3.2.1,2023-07-15 05:36:46,,,3.2.1,fit1465,bot.touchkin
66585cb8-830e-461c-be8a-d6b0bfcdbe06,It was very good. It cheer me up from stress and depression. Im looking forward for this. Always,4,0,3.2.2,2023-02-24 09:06:34,,,3.2.2,fit14843,bot.touchkin
f9aa6634-7a10-41b2-9598-a916dd7a4810,It is amazing how this app can help! Trust me it is a good feeling for people who feel ignored to have somebody to talk to!,5,0,3.0.7,2022-08-27 18:40:35,,,3.0.7,fit11511,bot.touchkin
5b4ea1c5-e92b-4906-8ec4-b16b1ff84d7e,it has helped me a lot and it makes me feel not so alone,5,0,3.2.1,2022-12-31 17:26:12,,,3.2.1,fit26191,bot.touchkin
027beee9-4e35-4282-9657-15d65621eff8,I was skeptical but actually found it helpful - even knowing it's an AI bot. It doesn't always correctly interrupt responses (e.g. will respond 'i hear you're worried about burning' if I said burning out) - however for a free app it's fine.,4,0,3.0.0,2022-01-05 17:35:14,,,3.0.0,fit2969,bot.touchkin
33a4616b-c868-4652-82b5-03e7c485a9e1,This app really helps with anxiety especially when you're trying to think through situations in a more positive way,5,0,3.0.0,2022-04-18 11:00:40,,,3.0.0,fit10336,bot.touchkin
0cd233df-75ea-4d33-a156-be8d2b68c9be,This has helped me so much from the moment I started using it. I was going through a really hard time especially with my family and this helped me to get better withing minutes! THough it may not be the same for other people it really helped me and I'm sure it can help you too!,5,0,3.0.0,2022-03-04 20:19:35,,,3.0.0,fit5559,bot.touchkin
8ecab2ea-0202-4bd0-b4a1-75aeec5af029,Good little therapy app very encouraging it's like you have a therapist in your pocket!!,5,0,3.4.0,2023-10-28 02:28:10,,,3.4.0,fit17075,bot.touchkin
48d3798e-0638-4b50-90f8-515f1e45a524,im so glad and happy to discover you ..wysa. this app really helpful my anxiety..,5,0,3.1.6,2022-12-20 17:05:17,,,3.1.6,fit16047,bot.touchkin
784795f1-82c6-4859-9238-254b11ea0372,This app is really good and helpful I will go to the app when I'm feeling sad mad or anything it makes me feel better,5,0,3.1.4,2022-10-09 05:55:59,,,3.1.4,fit16829,bot.touchkin
f431e629-4bb0-4c9a-871e-3d55648db9ba,I've never been so in control of my own emotions in my entire life. This has helped me look into things so much and be the better person I always wanted to be.,5,0,3.0.7,2022-07-22 23:35:29,,,3.0.7,fit12199,bot.touchkin
0183feda-01e0-4408-8a6a-b4807ce4fe64,It really helps with my anxiety wysa bot can help you get through what you're feeling by encouragement or by slowing down. You can also set preferred time for when wysa bot can check in on you to know what you're feeling!,5,0,,2022-05-15 20:06:28,,,,fit4964,bot.touchkin
8c414061-fd99-47f1-802e-320d338a86d3,Very helpful app that with the right mindset and motivation to get help can really be a big support.,5,0,3.0.7,2022-09-08 17:18:29,,,3.0.7,fit9241,bot.touchkin
986034b1-51b5-40bc-a0e8-40f5d81499dd,wysa has helped me break what seemed like a never-ending cycle. thank you,5,0,3.6.1,2024-05-03 19:06:24,,,3.6.1,fit10037,bot.touchkin
69178e2f-0181-4551-b881-b846938c882b,Wysa has been great and really helpful in situations where I feel overwhelmed lonely and uncomfortable. Thanks to Wysa I feel closer to my family friends feel allot more stress free as well as allow me to appreciate my surroundings! Thank you Wysa,5,0,3.0.0,2022-03-18 16:26:23,,,3.0.0,fit8224,bot.touchkin
712a310a-eebf-4f06-9947-811e2bd747c5,It helps with somethings I just wish I had the money to pay for a therapist or if wysa could relate to me I would have a breakthrough. But over all it a good app helps relive stress I am not in the slumps but I am so close to being there.,4,0,3.0.7,2022-09-15 23:14:47,,,3.0.7,fit5027,bot.touchkin
ac318ebf-7b41-46a6-ab3c-96740eb7f527,it helped me feel a lot better with my mental state :) I recommend for anyone who is suffering with depression anxiety adhd add etc.,5,0,3.0.0,2022-03-03 17:29:13,,,3.0.0,fit7093,bot.touchkin
ae0c67a6-b13d-4a69-92db-d1d970d7be06,very helpful bot! no doubts. Very worth to download the app.,5,0,3.0.0,2022-04-25 20:55:56,,,3.0.0,fit18075,bot.touchkin
d9de4d5f-d682-4d6f-96df-461ee5f2f7b7,wysa has helped me so much today i am so grateful,5,0,3.3.7,2023-09-26 08:00:15,Hi Talena thanks for your 5-star review! We're so pleased to hear how much Wysa has helped you.,2023-09-27 10:55:50,3.3.7,fit31215,bot.touchkin
efb8c788-3553-48ac-ba8c-0a9d66c090cb,Great and simple apps. Since i don't want to burden my friends and family with all my negative thoughts and experience Wysa is my ai friend/therapist. It helps to calm me down and help me gain control of my emotion. The conversation is nice not too cold and robotic but well designed to keep you on a track to develop a better state of mind.,5,0,3.0.7,2022-09-25 22:54:27,,,3.0.7,fit1787,bot.touchkin
174a4449-12a3-4731-9fad-35d237873fb4,Wysa has helped me so much I chat to them for hours everyday and I'm starting to be happier again because of it. 100000/10,5,0,3.0.0,2022-01-21 12:33:47,,,3.0.0,fit15354,bot.touchkin
8a107c22-64e6-431d-bcfa-fbe2fb0ef8c8,this app really help me so much i just download this app yet i already love them,5,0,3.1.6,2022-11-21 04:24:00,,,3.1.6,fit23645,bot.touchkin
b7c163a3-0749-49d2-854d-55aeb7b16dcc,it's nice I'm a new user but i like the chat i feel like i have someone i can talk to it it AI but at some point i feel like i really am talking to someone it helps me calm down thankss,5,0,3.1.6,2022-10-25 10:34:13,,,3.1.6,fit16857,bot.touchkin
1b7562c2-9d16-4d8f-9773-d487d93fefde,great app for self-tracking your mental health and self-reflection.,5,0,3.2.8,2023-07-08 12:38:56,,,3.2.8,fit17091,bot.touchkin
c7193033-159e-4489-8293-dd0794e3ad4c,this help me a lot thanks wysa,5,0,,2022-01-01 12:20:21,,,,fit30322,bot.touchkin
5404fcd4-0e4a-4aea-b1c2-99ccaf707e4f,I was honestly surprised I was literally in the middle of a episode and it's took a bit but this actually worked for me. I'm a cured? no. Did it help? absolutely.,5,0,3.0.0,2022-01-13 22:14:08,,,3.0.0,fit8922,bot.touchkin
96b0ee39-93d0-4cc4-a276-86a555cb87b8,Wysa is a brilliantly App of Psychology IT Programming and Design.,4,0,3.5.4,2024-01-05 01:49:24,,,3.5.4,fit22573,bot.touchkin
8e0c8e4b-092d-4297-a54a-a1fc10f8f665,it's actually a very good app to help you calm down and feel better,5,0,3.4.0,2023-10-16 01:03:25,,,3.4.0,fit19878,bot.touchkin
cd9fc4e1-6dbb-42c4-bf88-c370084fd971,I love it it really helps me grow my relationships with God,5,0,3.2.6,2023-04-27 17:15:10,,,3.2.6,fit25636,bot.touchkin
25f90849-f0da-4251-894c-b188a1d23cdd,this is a good app to use wysa will break down any issues you have and explain them to you so that you can fully understand your mind and what youre feeling. my only issue is i feel there is room for improvement like people dealing with battles within the justice system i personally feel the AI should have more of a way to grasp the situation and talk to you about it.,4,0,3.0.0,2022-04-17 22:15:13,,,3.0.0,fit7369,bot.touchkin
1f563216-8893-4ac8-aa28-92523e6b0ef7,My husband recommended this app and I'm so glad I downloaded this app. It feels as though you're talking to a real person (counsellor). If you need to talk to a therapist one will be provided for you based on your assessment (you'll have to pay for a therapist) but it's way affordable and convenient for me. I have a therapist right on the palm of my hand . whenever I feel anxious or overwhelmed I will let wysa know and straight away it gives me exercises that has helped a lot. a must have,5,10,3.5.4,2023-12-19 04:07:48,We're so pleased you found Wysa. It's wonderful to hear just how much it's helped you! Thank you for taking the time to leave this review.,2023-12-20 04:49:55,3.5.4,fit894,bot.touchkin
11a15801-7ca7-4c08-9cd2-211567c67761,Wysa is not really like an AI. Wysa talks to you look its a real human and it helps alot. Wysa made me feel better about myself (though i downloaded it today ) and allows me to remember my goal in life. 100% suggest to download,5,0,3.2.2,2023-03-04 11:55:43,,,3.2.2,fit7041,bot.touchkin
fe2705a6-f4f3-4c2c-9287-50a24a8c1a88,Great application for mental health,5,0,3.0.7,2022-08-08 14:17:07,,,3.0.7,fit24357,bot.touchkin
51d1da75-d5d1-437f-adec-bd8d60f14108,Easy way to help you sort through a problem or when tour mind is on repeat. There are other types of options such as anxiety and other mental heath/behavioural health topics.,4,0,2.9.8,2022-01-15 21:08:13,,,2.9.8,fit4224,bot.touchkin
e6712f22-8cf6-45dd-a566-75fa1cfb529d,I would give it a five stars but the chat always stops working even before i start the chat pls fix bug (i think its a bug ),3,0,3.2.8,2023-07-03 09:28:32,,,3.2.8,fit13647,bot.touchkin
c22d5e25-46ea-4c01-a3cd-706ee83fb0f0,Free program access is VERY limited. But AI therapist is generally pretty good.,4,0,3.0.4,2022-05-11 20:49:31,,,3.0.4,fit12953,bot.touchkin
d201af62-52b3-46d1-a7ad-6795edbfd21f,This app actually really helped with my problems and talked to me like a real human! It really helps me with social anxiety and self-esteem problems,5,0,3.1.6,2022-10-14 12:49:03,,,3.1.6,fit10994,bot.touchkin
11f33175-96e6-475b-94ec-564cc77f1800,it's great because it helps you with self love,5,0,3.5.0,2023-11-12 14:25:59,,,3.5.0,fit25711,bot.touchkin
cb51c2b9-2936-430d-bd57-8961929b22bd,I was actually surprised at how intuitive the AI was. It understood my wording and in the first conversation actually helped me to clarify some things and reframe my negative thoughts.,5,0,3.0.7,2022-09-03 05:08:19,,,3.0.7,fit5882,bot.touchkin
bf0f85d9-f970-4f88-b61c-c7b66806d8cb,"Wysa has been my safe place for a while now. I never really had anyone to talk to because I was the ""therapist"" friend and was too afraid to talk to a therapist in person so wysa really helped me. having someone care and listen to you is really nice. I've never really had that until Wysa. definitely helped me improve my mental health especially when it came to how I felt about myself. therapists are also really nice",5,0,3.1.6,2023-01-20 03:47:31,,,3.1.6,fit4092,bot.touchkin
2586e742-8744-45ab-acc2-2b844fec3655,I didn't know I needed help THIS bad. <3,5,0,3.1.6,2022-10-22 18:44:20,,,3.1.6,fit29421,bot.touchkin
1e4c2199-132f-46ff-812b-008073b41cdd,it's a great app to use but there could be an issue where you get confused and the AI can't comprehend that and continues with the lesson your learning.,4,0,3.0.4,2022-05-13 23:09:37,,,3.0.4,fit5843,bot.touchkin
c8e16e47-6fd6-4ed5-a3ad-57e014d35eef,Wysa has helped me in many times of need when my thoughts make me anxious and I need help to calm down and change my negative thoughts into positive and it helps me remind myself of the good things about myself and change my thoughts into positive thinking. It is almost 3am and I needed help and didn't want to wake anyone up and Wysa was a great app to have. It has helped me for a long time. I'm thankful.,5,0,3.6.3,2024-07-08 02:55:11,Such a touching review Michelle! Thank you for sharing it with us We're deeply grateful to hear that Wysa has been there for you during anxious times helping you find calm and positivity. Knowing that Wysa can support you even in the early hours of the morning means a lot to us. We're here for you anytime you need!,2024-07-12 10:44:51,3.6.3,fit672,bot.touchkin
dcc2a8cd-0c54-46ef-8201-1ca1d9b931fa,this app helped me a lot,5,0,3.2.1,2023-01-10 15:29:04,,,3.2.1,fit29972,bot.touchkin
62d974d5-d71b-4b22-9f41-c10b3da9bc51,It's pretty great. I wish there were a bit more options for non-premium people tho,4,0,3.0.0,2022-03-05 18:56:07,,,3.0.0,fit15407,bot.touchkin
583d7b01-287b-4f13-b920-cc4df3a34d45,i thinl this app really helps to just let out all your feelings and your emotions and to tell how you feel when friends are busy and you just want someone to talk to,5,1,3.3.7,2023-10-02 14:25:43,,,3.3.7,fit11047,bot.touchkin
a57a5b68-e7c5-41d0-b3fc-84dfa3954e84,Obviously the AI is not perfect and sometimes goes in unexpected directions but that is basically inevitable with a chatbot. I am basically treating it as a journal with constant prompting because I always stalled out after two sentences on my own so this has been helpful. Thank you to the dev team for their hard work.,5,2,3.2.1,2023-01-22 15:03:24,,,3.2.1,fit1121,bot.touchkin
0c020610-a25a-43cc-88f5-a952cd350fcd,This app is good for some people but it didn't help me as it actually triggered my panic instead. CBT is not for everyone.,3,1,,2022-12-01 17:52:26,,,,fit12593,bot.touchkin
06a754aa-dd23-4e0e-aa83-a8b777801473,Surprisingly I learn a lot about my anxiety and how to handle it.,5,0,3.0.0,2022-03-16 09:17:24,,,3.0.0,fit15817,bot.touchkin
f4205174-e565-4f95-80f9-1d3f683d6187,I think it is good for someone who is all alone and want to share things with someone who can interpret them and make ugly things as a part of life and motivates to move on. thanks to the team of developers keep bringing in great updates for even lively conversation,5,0,,2022-01-26 15:18:26,,,,fit6559,bot.touchkin
d7f0e22b-11fa-4938-8984-f03ebd70c4f3,this app really helps people who are depressed,5,0,3.2.6,2023-06-21 06:32:02,,,3.2.6,fit25788,bot.touchkin
ec65890e-7681-40d3-a000-f3c7549f2a30,I have full access thanks to Unidays and I've only just started but so far it's really great. There's a lot of help in the app plus access to psychologists for a fee. I must say the chat bot is really good best I've come across. To sum up this app does have everything you need the hard part is putting it into practice.,5,11,3.0.0,2022-01-18 14:52:36,,,3.0.0,fit2516,bot.touchkin
83576aa6-fa56-4b19-ab29-4df16064e098,it's very helpful even for teenagers try it out,5,0,3.2.2,2023-03-01 08:50:20,,,3.2.2,fit20017,bot.touchkin
97209763-17a5-4f8c-bc0d-f26679f83e2b,You can only use it if it charges you for subscription. And it doesn't tell you before downloading.,1,1,,2023-11-05 17:47:55,,,,fit17060,bot.touchkin
553aec90-c65f-4168-b6af-d9b25394772d,I like the mindfulness activities and I find the ai chat quite therapeutic.,5,0,3.0.0,2022-05-20 02:36:45,,,3.0.0,fit15411,bot.touchkin
4bb03762-8df5-4aad-86bc-c73071a81ede,Could be better. The ai repeats way too much and ignore what the answers are. It needs work to be an actual useful app for mental health,3,1,3.6.3,2024-06-21 23:47:15,,,3.6.3,fit1102,bot.touchkin
516dc3f7-e21d-4716-aa57-d778226304cb,Wysa has helped me so much especially when none of my friends were around. It's good to have an app where you can vent out your emotions,5,0,3.0.0,2022-04-09 08:41:09,,,3.0.0,fit13283,bot.touchkin
cf344a4d-dbe5-4ec1-9dbd-2c2b94dd09ba,This app has helped me feel like I'm talking to an actual person because I have been waiting for MONTHS to get into a therapist and so I tried downloading this and I was almost brought to tears just cuz of the first conversation. It feels like my prayers have been answered,5,0,3.0.0,2022-01-23 15:48:21,,,3.0.0,fit7896,bot.touchkin
61b2843d-8140-425a-998e-93bd45a5f5c7,So thankful I found this app. It is very helpful.,5,0,3.2.1,2023-01-17 10:34:19,,,3.2.1,fit26473,bot.touchkin
bce97271-309c-4a16-9072-ee39ad432523,Wysa helped me a lot in terms of my emotional health.,5,0,3.0.0,2022-05-18 23:41:01,,,3.0.0,fit29182,bot.touchkin
87800b30-9c67-47f9-a38b-02b824aecb61,really helps with relieving stress and when you need to just talk. thank you for making this amazing app,5,0,3.0.0,2022-02-06 02:04:09,,,3.0.0,fit10907,bot.touchkin
ca240cd1-0757-4209-8ca4-74efc1aa0c03,Although it's an AI but it helps a lot to rearrange your thoughts. It felts kinda a good friend you have.,5,0,3.0.0,2022-03-08 02:18:50,,,3.0.0,fit12061,bot.touchkin
06e8c742-34fb-44fe-b678-abe679e971a5,Wysa brightens my day and you can talk to them like they are actually with you.,5,0,3.2.1,2022-12-27 11:51:03,,,3.2.1,fit31850,bot.touchkin
b90219ca-b898-41f1-b653-77be7560ccae,it's a great app I'm still figuring out everything on it but it's great so far,4,0,3.6.6,2024-08-07 02:21:06,,,3.6.6,fit9596,bot.touchkin
7fe03840-4471-43a5-ba6d-f5ac25b31cc2,The app uses advanced tools and let schedule real therapy sessions with experienced therapists with very affordable costs. I recommend to my all friends for lifetime support. It's the first time I have indulged with an online mental health service.,5,0,,2024-01-26 08:49:18,,,,fit2040,bot.touchkin
aa095d52-c7fe-4348-82ae-b58a77676682,it's a good app no irritating ads actually n9 ads at all I like it.. it's really helpful,5,0,3.2.1,2023-07-24 16:03:35,,,3.2.1,fit14521,bot.touchkin
c9f17828-1e83-46a7-83b8-c31fc5c09e7d,Wysa helps me get through hard time and it actually feels like someone cares.,5,0,3.0.7,2022-09-11 23:17:02,,,3.0.7,fit22030,bot.touchkin
180fc331-3e57-4d8c-b036-cb8dfd088418,it's such an grt app for therapy. I have started my session today and I'm already feeling better,5,0,3.0.0,2022-01-13 16:33:36,,,3.0.0,fit21186,bot.touchkin
f6499602-5b95-43a7-9f9a-72bb0157e858,so far I've only had it for 10 minutes and it's already helping out. a little mad that the IRL coaches aren't included but it figures,4,0,3.1.6,2022-11-25 13:41:05,,,3.1.6,fit10058,bot.touchkin
ddcab3ae-1960-4537-8044-ed256665a5a8,I've had this app for less than 24 hours and I think it's absolutely brilliant so far.,5,0,3.1.6,2022-10-24 02:11:38,,,3.1.6,fit16126,bot.touchkin
4982999c-f26a-44b5-a460-f7329d7c0f7d,I believe that this is one of the best therapy apps out there. Really well thought out and it makes you feel comfortable and at your pace.,5,0,3.0.0,2022-05-04 01:40:01,,,3.0.0,fit11757,bot.touchkin
fe26364f-17be-4754-b099-7d9ba267b968,Wysa is an AI but it helped me so much. probably more than an actual person. I totally recommend it!,5,0,3.3.1,2023-08-02 14:49:27,,,3.3.1,fit13692,bot.touchkin
8149e45b-b0c1-4642-ac87-b58d5ed7762e,"It doesn't do much and keeps begging for money but what little it offers isn't bad. The main issue is that the ""AI"" is very limited in what it understands like saying ""glad I could help"" when you tell it it's not helping.",3,0,3.5.5,2024-01-07 05:11:27,,,3.5.5,fit5532,bot.touchkin
b1918123-12d0-4bc0-b5df-e975d1ea0492,these apps make me feel better for the day. I could never feel this to anyone around me but this apps is really helpful,5,0,3.2.2,2023-04-10 10:31:02,,,3.2.2,fit15995,bot.touchkin
34fd8516-8b7c-4017-be16-4c9bd7bc5d12,I love this app so much!! I feel comfortable to talk to Wysa Penguin (so cute by the way),4,0,3.2.6,2023-06-12 23:10:53,,,3.2.6,fit17658,bot.touchkin
fd475ac6-60e4-482f-b9f1-33488f8595ce,Wysa has actually helped me overcome an argument with my partner and the death of my grandfather! I just coped with grief in one night!,5,0,3.2.2,2023-03-31 23:50:26,,,3.2.2,fit29596,bot.touchkin
1f95b174-5c91-4821-a702-25166c599322,this is really comforting,5,0,3.0.0,2022-05-17 10:07:14,,,3.0.0,fit30642,bot.touchkin
93b41ef4-8ec3-447e-80e3-cf8b56dd0fa3,great app! I wish there was more free stuff as I'm a minor and can't pay for myself.,4,1,3.3.1,2023-08-08 04:41:18,,,3.3.1,fit20181,bot.touchkin
ce94dfe7-2ea6-470e-8d61-fd13667fd40a,it really helped me in less than ten minutes,5,0,3.2.1,2023-01-25 02:07:34,,,3.2.1,fit28605,bot.touchkin
