reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,unique_id,appId
d3fb26ef-e035-44ac-8097-4c63ac8e8717,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app is absolutely amazing the devolper is a genius! I'm so impressed. Hours and hours of entertainment! *used to be this way now it's paywall piecemeal garbage*,1,0,1.1.36,2024-08-29 23:45:19,,,1.1.36,gam7947,com.aidungeon
af2f42ce-a8f1-40bf-af1e-57dd355e6705,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,AI dungeon is a really nice platform to roleplay in very responsive and well reacting AI.,4,0,1.2.49,2024-05-06 21:25:07,Thanks Aaron for taking the time to leave us a review. If there's anything we can do to improve your experience please reach out to us at support@aidungeon.com.,2024-05-08 19:26:45,1.2.49,gam12754,com.aidungeon
f3d2cc3e-1cab-4e22-8247-d2f681300c4e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it can be a hassle while loading but it's really fun. just like writing your own story. ),4,0,1.1.178,2023-05-13 10:33:34,,,1.1.178,gam12521,com.aidungeon
5496a826-c6e2-420f-9988-d77258cd755b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,a great Ai service but 1 star taken off because it is likely it will crash a lot when typing long responses.,4,0,1.1.172,2023-02-10 22:34:14,,,1.1.172,gam13233,com.aidungeon
38d57be8-75b1-461a-8a17-a41e987b0db6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ads are annoying and the ai is horrible.,1,3,1.1.147,2022-06-23 19:42:23,We want all of our players to have a fantastic experience with our game. This is why we've been working so hard to find ways to reduce AI costs and can now offer all players gameplay uninterrupted by ads. Hope you enjoy the update and unlimited actions :) Let us know if you have any feedback at https://feedback.latitude.io/.,2023-01-18 15:21:07,1.1.147,gam16509,com.aidungeon
60412660-06f2-4e56-bede-1c2babf507fa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A couple months ago I reviewed this app with a 4/5 my main gripes being the (previously) bad AI rather scummy energy system and the laggy on the mobile app. Two new models were introduced which are infinitely better than the old ones. They also removed the energy system making playing much smoother. Now the laggy app still remains but much less bad and I do use ab ancient 1Gb RAM phone so the fact it doesn't crash randomly is a miracle. Thanks Latitude!,5,13,1.2.49,2024-05-04 14:07:25,,,1.2.49,gam1951,com.aidungeon
223e1524-0874-4b83-a725-2efdb0b2976f,Joel Blankenship,https://play-lh.googleusercontent.com/a-/ALV-UjWeY1T4i7-zyF5_zjEMpS9FFOD2nvaloiUE3Y3oL7i49zO1iEw,The game's narrative is well-crafted but its lack of total freedom and tendency to deviate from the main plot may be seen as drawbacks.,1,0,1.7.7,2024-07-06 22:52:06,I'm sorry to hear you feel that way. Could you let us know what specifically you didn't like? Your feedback is important to us and helps us improve.,2024-06-19 02:41:25,1.7.7,gam29657,com.aisuccess.ai_game_master
5b9dae11-719c-4a95-a760-251c6cc354b5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very deep and well made. It also has a good balance with all the different campaigns. Also it let's you find who you really are. Very good game highly recommend this game,5,0,1.2.66,2024-08-18 21:35:32,,,1.2.66,gam1988,com.aidungeon
ada5e8ba-363f-49b3-88d8-0d61df316fec,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the app WAS good for a while for me. but loading times opening it have gotten TERRIBLE. the UI regularly completely shuts down. the ai regularly forgets what it's trying to do and repeats a completely separate part of what was going on and that's with the version I PAY FOR. whatever they've been TRYING to do they need to quit SOON because it went from a nice way to kill an hour or so to a frustrating experience just trying to OPEN the app let alone actually run it for a minute or less.,1,42,1.2.49,2024-05-30 00:39:11,,,1.2.49,gam525,com.aidungeon
53ef8438-5588-47f2-a73e-53cca0228b3a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the ai in this game is completely broken you put one word more then once and it becomes addicted to using that word every time you do an action and its infuriating it refuses to follow a story and its very difficult to buy the premium since you cant buy it with your google account. if you want good ai that will tell an actual good story block this game from your memory.,1,1,1.1.147,2022-07-17 09:28:04,Great news! We released a new update called Unchained. Ads no longer inhibit gameplay; all players have unlimited access to our base AI model (Griffin). Learn more at https://aidungeon.io/unchained :) Also you can purchase subscriptions through Google; if you have any issues please reach out to us at support@aidungeon.io.,2023-01-18 10:59:54,1.1.147,gam2667,com.aidungeon
f1ce9bfd-2850-431e-865a-649e82046cc9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app has come a long way. I am impressed. I created a custom adventure about vampires and it seemed pretty intelligent on where the story should go. Kudos to the developers I didn't like this app before but I tried it again more recently and it has come a long way in its development.,4,1,1.1.119,2022-02-20 20:03:10,,,1.1.119,gam5650,com.aidungeon
f4e096f3-9511-41e2-9515-780d72542c82,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's pretty good but sometimes things it sais don't make much sense. still it is impressive that it can do as much as it can. I look forward to later versions.,4,0,1.1.178,2023-08-28 18:20:20,,,1.1.178,gam7773,com.aidungeon
81ac3517-c340-4a79-8e25-54b9ce762e51,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this is Hella fun I've wanted to roleplay buf don't find people to do it with but now I don't need to,5,0,1.2.72,2024-09-25 00:21:14,,,1.2.72,gam3437,com.aidungeon
817f4766-351d-4e7c-8d89-62b970e431cb,Jascha Sherwin,https://play-lh.googleusercontent.com/a-/ALV-UjURfzJ3rPD5sRNLnZxMUY8XQy9N_1xmBzqJBPxkmvAey-hwiQv9,The game is good i under stand that thay can't make it free but I still like it,3,0,,2022-07-21 17:52:26,Your feedback is clear. Unfortunately we cannot do everything for free the game requires expensive GPU servers for the operation of neural networks and we are only a small team of scientists and enthusiasts. Hope for your understanding. Update: Thanks for the update!,2022-07-22 11:11:35,,gam342,com.feynmanapps.aitales
5b27e5de-2c38-4326-9726-2876412e80ff,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Can't even get the app to work. Also they keep deleting my review.,1,2,,2022-01-08 04:18:31,Sorry to hear this is happening. Please reach out to us at support@aidungeon.io so we can help!,2022-01-05 12:03:18,,gam15851,com.aidungeon
6cbd1706-65d3-4df6-aa70-75a99d194f8b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I am not a frequent user nor am I a very old user. I download this a few years ago and used it several times. The AI can hold on the story pretty well expecially on the world preset if you want a better story the scenario is good fun if you are bored. I'm not sure about the paid AI. Bur the free one in my opinion is what you can expect from a free AI. I don't think I can find any AI on this level anywhere for free.,5,2,1.1.161,2022-08-16 12:38:37,Thanks for the epic review Eni We're happy you're enjoying your time in AI Dungeon!,2022-08-17 14:24:51,1.1.161,gam2475,com.aidungeon
d1835e41-b1b7-41ed-acae-8874e5df0287,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I've been using this app for a very long time. I do not approve of the limited actions I understand wanting your project to be supported but I do not think this is the right approach to gaining support.,2,0,1.1.153,2022-08-08 23:33:42,Great news! We released a new update called Unchained. Ads no longer inhibit gameplay; all players have unlimited access to our base AI model (Griffin). Learn more at https://aidungeon.io/unchained :),2023-01-12 18:39:56,1.1.153,gam10647,com.aidungeon
a91fe9a3-970e-403d-ba39-c39e4264ea96,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good but it meeds a event or something where peaple can bet up to 100 messeges every 3 days or smthn. It'll spice it up and make more ppl enjoy the app better than it is now.,3,0,1.2.47,2024-02-08 00:37:51,Thanks for your feedback and suggestion Ronald!,2024-02-08 14:17:36,1.2.47,gam12791,com.aidungeon
11648964-eeb0-4819-8f4f-bc875df4be36,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,After playing Character Ai now it's very clear how bad Ai Dungeon's free model is.,1,1,1.1.178,2023-11-10 15:04:56,,,1.1.178,gam14542,com.aidungeon
2ebc37fc-ac2d-44fc-b0d5-ea92e0155e4d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Overly monetized and is horrible. Used to be better.,1,0,,2022-05-09 22:35:53,Hey Winter we appreciate the feedback! If there are specific areas of improvement that you'd like to see then please share them in the Feature Requests or Bug Reports forums in feedback.latitude.io or email them to us at support@aidungeon.io. Thank you!,2022-05-13 15:40:34,,gam17266,com.aidungeon
95887737-d1b3-4845-9e19-b1b74ee37ba0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I had to restart to download this new update and now its gone I can't get to it at all its just gone not Uninstalled just gone.,2,3,1.1.153,2022-08-08 13:36:56,Howdy! The Google Play App issue was fixed and the Android app should be working for all players. If youre still having trouble after this update please let us know. Thanks for your patience as we resolved this issue!,2022-08-17 17:59:00,1.1.153,gam12925,com.aidungeon
309f0d90-47e0-4ed9-9a62-4e06c3689415,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love the way you can do ANYTHING YOU WANT and theres no way it can get any better!,5,0,,2022-03-20 13:28:53,,,,gam15435,com.aidungeon
5646f162-2aab-4d9a-8538-89e5025e7cec,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I will admit the AI has gotten better but now it's the ads. I was mad about the energy but this is just stupid now. After every action you must play an ad or you turn on the experimental features and you are forced to watch a ad every 10 actions (or 10 retries which happen alot). I am watching a 30 second ad to play the game for about 45-60 seconds. I want the old energy system back with ads adding energy including the every 5 minutes equals 1 energy or not then make each ad add 100 actions.,2,45,1.1.147,2022-07-15 23:57:35,Free play is now an unlimited experience! Ads no longer interrupt gameplay; all players have unlimited actions when using Griffin (our base AI model). Learn more at https://aidungeon.io/unchained. We will continue to improve our model and overall game experience. Stay tuned for more exciting updates :),2023-01-13 18:13:28,1.1.147,gam736,com.aidungeon
3ba0b603-025f-41eb-98b9-1780e149ecf8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cool ai :D surprised it's rated 3.2 since it's a free app and profit is made off of ads for people who don't pay. Most bad ratings are to do with ads but I think it's reasonable for the quality \_()_/,5,3,1.1.161,2022-08-13 21:15:06,Thanks for your support Charlie :) Recent changes in AI cost made it possible for us to provide all players with unlimited access to Griffin our base AI model. Learn more at https://aidungeon.io/unchained. If you have any feedback or suggestions on how we can improve please let us know at https://feedback.latitude.io/.,2023-01-11 15:22:35,1.1.161,gam7802,com.aidungeon
0af7e777-c1a7-4d03-9b2e-f798da1684cd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cant log in. Pay to play,2,1,1.1.108,2022-01-18 10:36:11,,,1.1.108,gam21231,com.aidungeon
c53cf9d0-da77-4fd1-8e82-2934f2c5d5d0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,You imagination goes wild. I love that!,5,0,1.1.119,2022-03-16 11:59:54,,,1.1.119,gam20571,com.aidungeon
ef243c1e-fb1f-4548-9297-a4e273174a18,Neokittycorp110 1,https://play-lh.googleusercontent.com/a/ACg8ocLCJwoc3f0rtcVUIRpSX2XsTp_BrgPpc84iNs3l6bJ6eK4yAg=mo,The concept and delivery are just about amazing I expected something stupid but the results were better than expectation. The only reason it's a 3/5 instead of 5/5 is because of the amazing limitations. If you could reduce the wait time for tokens to at least 12 hours or increase the amount of initial tokens this would be a LOT better. I think if not those you could have videos that give us tokens because the stories are just amazing. Definently recommend if you're fine spending money.,3,0,1.5.0,2024-04-03 12:41:53,Thanks for the awesome feedback! We're thrilled you're enjoying the stories. About the tokens we'd love to offer more for ads or even free but the costs of GPT-4 and premium AI models are high. We're balancing top experiences with the best prices but it's a challenge for our (very) small team. Appreciate your understanding and recommendation!,2024-04-04 04:49:37,1.5.0,gam29499,com.aisuccess.ai_game_master
002ff6ef-d442-4eb0-b6d3-13a1dc21583d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Editing from my last review I uave tried to stay on board and hope that it would get better again. Like I really use to love this game when I first found it 2 years ago and now it's terrible. It constantly repeats itself or just goes off on a some random thing no matter what kind of world I'm in. It always trys to make it a fantasy world even if I'm playing a Sci-fi world. And can't play anyone's scenarios cause the Ai just freaks out and starts typing completely incoherent things it sucks now.,2,1,1.1.145,2022-06-19 21:38:27,Hi Bret thanks for that thoughtful feedback! We appreciate you sharing what your experience has been with AI Dungeon so far. For the issues you noted here specifically please report or upvote any similar issues to yours in bugs.aidungeon.io and we'll do our best to help from there!,2022-06-24 16:55:14,1.1.145,gam1613,com.aidungeon
a554ca63-be93-452a-b3fe-1cd9442d2b23,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's really fun I love that there are so many story's and genres to choose from,5,0,1.1.178,2023-06-22 03:20:07,,,1.1.178,gam13881,com.aidungeon
3c7a0ca8-0f5a-421e-b2cd-db85e1ac9f66,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Main problem is that it lacks free features but it is very good with supernatural stories about fate prophecies time travel and curses. It also makes interesting scenarios with these types of stories.,3,1,1.1.134,2022-05-04 13:00:50,,,1.1.134,gam4487,com.aidungeon
b072d903-eba4-473f-a32a-248fc9087b1a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Was really fun but now I can't open the app probably will cancel my subscription till thats fixed,1,0,1.2.69,2024-09-12 12:26:24,,,1.2.69,gam2583,com.aidungeon
7d39e257-acdd-4252-8091-06967548f4ad,S McBrideAuthor,https://play-lh.googleusercontent.com/a-/ALV-UjUrc3uCIUwxHcSqAoQIAIZ7TQYA0x3YsCuKwgJlBhjEBAeP_nJ_,I have changed my review. After taking the dive and spending some money to see what this is like properly I can't recommend it. Everything you can do on this you can do with more details more player freedom and with the ability for correcting for free on any other AI app. Massively regret paying for this. Can't recommend at all.,1,2,1.6.3,2024-05-22 18:24:35,,,1.6.3,gam29556,com.aisuccess.ai_game_master
363257c4-bb9b-4f42-850c-05aa430543f6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It updated now I can't access the app!,3,1,1.2.47,2024-01-18 09:57:58,,,1.2.47,gam19358,com.aidungeon
ceac6135-37e5-46f3-9c52-eb20e22a463d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The ai is terrible at keeping track of actions. It also will often tell you what you do and it's always random and stupid. The pricing for premium is very high and considering how bad the normal one is I wouldn't even consider it.,1,0,1.1.172,2022-10-11 17:49:20,Hey Sal! Thanks for that thoughtful feedback. We are actively striving to incorporate user feedback and improve the game. Please help us prioritize your feedback by reaching out to us at https://feedback.latitude.io/. You can learn more about why premium is priced the way it is here: https://latitude.io/blog/ai-magic-what-it-takes-to-play-ai-games.,2022-10-12 15:13:29,1.1.172,gam5686,com.aidungeon
78f01471-bf59-47e7-99a4-70a9481c3419,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cool concept but the signing up system is really bad,5,0,,2022-02-04 08:48:08,,,,gam16427,com.aidungeon
92e8b3ab-de5a-4073-b6cb-673f9ce396ec,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I used to love this about a year ago but right now I find it very difficult to get a coherent plot from the ai. I'm sure that the gold/platinum subscription ai which you pay for would provide a better experience however if you're planning to use the free ai I wouldn't recommend it right now. On a technical level this ai is still pretty impressive but just isn't as engaging or coherent as it was in previous patches,2,46,1.1.119,2022-02-02 23:22:18,,,1.1.119,gam2144,com.aidungeon
0585d52b-1469-4b7c-bf85-262943d7b0b0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This ai is 10/10,5,0,1.1.134,2022-05-22 00:58:30,,,1.1.134,gam22827,com.aidungeon
8e87360d-81cd-4ce3-952e-772a1cd8efa7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Adds are too annoying. Why do I have to watch the full add. Alot of games will allow you to skip the add after 10 seconds. Also it seems unfair to have an add after I've had to use the redo button several times.,2,5,1.1.147,2022-06-30 23:50:47,,,1.1.147,gam4332,com.aidungeon
c822e9ff-1a44-48e9-adc3-3c4fa1ec9aec,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I wish I downloaded it sooner. I will say that it took a bit if getting used to and once you do it's a lot of fun. I do prefer using energy over adds they can be a little cumbersome.,4,0,1.1.145,2022-06-21 23:22:21,Ads no longer interrupt gameplay; all players have unlimited actions to our base AI model. Learn more at https://aidungeon.io/unchained :) If you have any feedback or suggestions on how we can improve please let us know at https://feedback.latitude.io/.,2023-01-18 17:03:27,1.1.145,gam6961,com.aidungeon
1b0e0436-c8a0-4553-ae95-0bc03c412ed7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Like it but the AI seems dumber.,4,0,1.1.172,2023-02-27 21:37:25,Hey there! We would like to hear more about your experience and feedback about the AI responses. Please reach out to us at support@aidungeon.io.,2023-03-07 18:49:20,1.1.172,gam21126,com.aidungeon
f520a31c-43a4-45c1-a2e8-7f36ca812217,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I used to rate this app 5 stars but I've reduced it due to all the horrible changes over last 2 years. First off the AI has gotten worst if you don't wanna pay there's more limited options and you can't play continuosly anymore. Not to mention there's now a 30 second as every 2 mins on free version. Terrible app.,1,5,1.1.147,2022-07-03 02:52:05,Please try out our newest update called Unchained! Free play allows for unlimited actions on our base AI model (Griffin). Learn more at https://aidungeon.io/unchained. Weve also made other performance improvements with more planned for the future :) Reach out to us at support@aidungeon.io if you have any additional concerns happy to help.,2023-01-18 11:33:50,1.1.147,gam2579,com.aidungeon
77e5e8aa-3e7c-40e1-8ae9-3ae99fe93eb0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This game is awesome! It's way better than I expected. You can do LITERALLY anything that is on your mind. The AI leads the story and does that so great it comes up with things I couldn't even imagine. It understands complex sentences most of the time very well. UPDATE: The app got way worse. It is very complicated now and you can't play the game fluidly as you have limited actions to take or you have to pay. It's sad because I really liked that app but now it's not fun anymore. What a waste!,2,33,1.1.167,2022-09-05 16:51:59,Please try out our newest update called Unchained! Free play allows for unlimited actions on our base AI model (Griffin). Learn more at https://aidungeon.io/unchained. Weve also made other performance improvements with more planned for the future :) Reach out to us at support@aidungeon.io if you have any additional concerns happy to help.,2023-01-11 08:27:11,1.1.167,gam2149,com.aidungeon
f3969a43-7ae9-4326-9f81-be92f4a4d5c7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,While the app was actually pretty good at following prompts and continuing the story the app just stopped working one day and could not open it at all it just hangs while loading making it unusable.,1,1,,2024-02-26 14:29:56,,,,gam5426,com.aidungeon
96269b52-8fa7-405d-a404-480db2e14a21,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I really love role playing but sometimes the text input was covered by keyboard and we cant see right was i just type. We need more optional thing that allow the Ai to create and save character appearance such how the chars look Traits Personality.,4,0,1.1.178,2023-05-13 03:12:53,,,1.1.178,gam5310,com.aidungeon
3b45d801-ce13-44bc-ae9d-8cb35b941b21,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The AI generation has had a lot of ups and downs but it works pretty well overall. The developers are pretty contentious and have made a lot of changes to the game that has partially killed the game's community but if you don't care and just want a cool story generation game then this is for you.,4,0,1.1.166,2022-08-29 03:06:27,Thanks for the sweet review J! We're glad you like the game.,2022-08-31 23:39:22,1.1.166,gam3246,com.aidungeon
e19a98b6-4776-4dc1-a363-f93e69817fac,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really not fun. AI doesn't not create good story,2,1,1.1.178,2023-04-06 01:08:23,,,1.1.178,gam16167,com.aidungeon
f033c894-1ada-493a-9521-4e7a96e0172f,Riccardo Rossi,https://play-lh.googleusercontent.com/a/ACg8ocJDQKMXz_5xEmReOvp6DcGsDX3jLmNmVg841lecijkrBoUoArw=mo,Unfortunately the prompts I create don't seem to make sense to the AI. The text it connects to the ones I write lack cohesiveness.,2,0,2.4.1,2023-02-18 12:02:54,It happens. We are preparing a big update this week with a new generation of neural networks it will be powerful! Stay tuned we'll be sure to announce!,2023-02-20 16:08:48,2.4.1,gam212,com.feynmanapps.aitales
cfdfd1f2-af01-4de0-b61b-06c3d2f56523,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Energy does not recharge! I stopped playing for MONTHS to let the energy recharge and I still haven't recharged a single point of energy. Otherwise it works exactly as one could expect given ai are creating the story.,2,0,1.1.139,2022-06-16 15:16:53,Great news! We released a new update called Unchained. Ads no longer inhibit gameplay; all players have unlimited access to our base AI model (Griffin). Learn more at https://aidungeon.io/unchained :),2023-01-18 17:06:19,1.1.139,gam4312,com.aidungeon
6bece42b-9b25-4113-b886-9e4f89c1e482,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I played this a long time ago and then came back I can't even get the world to generate and I'm stuck on a black screen,1,1,1.1.172,2023-02-15 15:20:38,Hey Haylee! Sorry to hear this was your first experience after coming back. Please reach out to support@aidungeon.io; we want to help resolve this so you can get back to playing. Thanks!,2023-02-16 18:59:43,1.1.172,gam13293,com.aidungeon
620233d0-210a-42be-8854-394359d29390,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The game speaks for itself.literally! Anyways i love ai and having an ai dungeon is great,5,1,,2022-01-05 08:21:35,,,,gam14184,com.aidungeon
9dfc22d4-7e98-4084-b54b-c694cd8da346,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very cool The AI has improved dramatically over the past year or so however still has occasional issues with recalling the context of location and alters some details. glad to see the app is more f2p friendly also!,4,0,1.1.172,2022-12-25 21:50:25,We are glad you are enjoying the recent improvements :) Happy to look into any issues you might be having Please reach out to us at support@aidungeon.io.,2023-01-04 23:12:12,1.1.172,gam5038,com.aidungeon
